k,h,E,F,M_x,M_z
-1.4545454545454546j,0.3939393939393939,0.0,3.9950721721614526e-14,(0.1594753626713761-5.205625367147208e-18j),(-4.1361009224821696e-16-8.52734872567793e-18j)
-1.4848484848484849j,0.3939393939393939,0.0,3.1071237151704583e-14,(0.1575400826561538-1.2484586260460707e-19j),(3.469641595145701e-16-1.3453630886277594e-17j)
-1.5151515151515151j,0.3939393939393939,0.0,2.4252539495215822e-14,(0.1556516850172134+5.474753707249192e-19j),(3.640849910146491e-17-2.7630537301460613e-17j)
-1.5454545454545454j,0.3939393939393939,0.0,1.899652293302006e-14,(0.1538084528702162+2.4418398839990482e-18j),(6.020859141449666e-16-1.2943958925415979e-17j)
-1.5757575757575757j,0.3939393939393939,0.0,1.4930173439624896e-14,(0.15200875460868468+4.680052138755849e-18j),(3.8231324373727515e-17-1.828986714291829e-17j)
-1.6060606060606062j,0.3939393939393939,0.0,1.1772998041073108e-14,(0.15025103847820045-8.26512168044316e-18j),(-4.308749748909971e-16+4.0022683341776393e-17j)
-1.6363636363636365j,0.3939393939393939,0.0,9.313229489036038e-15,(0.14853382757670797-2.8668738453853828e-18j),(5.784546181941857e-16+1.8935129203906455e-17j)
-1.6666666666666667j,0.3939393939393939,0.0,7.390364571701306e-15,(0.14685571524079294+5.5783378604174035e-18j),(-3.80254803896265e-16+1.7382682545445657e-17j)
-1.696969696969697j,0.3939393939393939,0.0,5.882293980527643e-15,(0.1452153607822331-1.0674252719827551e-17j),(-1.635790346371378e-16-5.535008183645534e-18j)
-1.7272727272727273j,0.3939393939393939,0.0,4.6957767799431694e-15,(0.1436114855429592-2.721381659038639e-18j),(-2.0214813924259747e-16-1.4471408085607926e-17j)
-1.7575757575757576j,0.3939393939393939,0.0,3.759361141924985e-15,(0.1420428692399978-9.275161578263628e-19j),(1.585504194844337e-17-1.9112633959082534e-17j)
-1.7878787878787878j,0.3939393939393939,0.0,3.0181023364479122e-15,(0.1405083465748291-6.4760916751080736e-18j),(-4.569085221522032e-16+1.3203432814535078e-17j)
-1.8181818181818183j,0.3939393939393939,0.0,2.4296064388475968e-15,(0.1390068040843932-3.768077916313272e-18j),(2.962061188998719e-16-1.7491736560511513e-18j)
-1.8484848484848486j,0.3939393939393939,0.0,1.9610556939073704e-15,(0.13753717721311523+1.7882398534592584e-18j),(5.60607193172171e-17+8.663496205535559e-18j)
-1.878787878787879j,0.3939393939393939,0.0,1.5869642080259693e-15,(0.136098447587434+4.626378364521598e-19j),(-1.6312812153843868e-17+2.2056448648693934e-18j)
-1.9090909090909092j,0.3939393939393939,0.0,1.2874779059656795e-15,(0.13468964047618076-9.447484926703777e-18j),(3.622466187972773e-17-3.484685130618896e-18j)
-1.9393939393939394j,0.3939393939393939,0.0,1.0470833126636329e-15,(0.13330982242164435+1.1134165655988865e-19j),(-5.3193018796562885e-17-3.318317156301778e-17j)
-1.9696969696969697j,0.3939393939393939,0.0,8.536224133490238e-16,(0.13195809902771546+2.6284772311758085e-19j),(1.1741759311334173e-16+5.784869988219128e-18j)
-2j,0.3939393939393939,0.0,6.9753944398927245e-16,(0.13063361289266173+9.052645128756045e-18j),(3.029217403421293e-17+1.864029447343847e-17j)
-2.0303030303030303j,0.3939393939393939,0.0,5.713027177899268e-16,(0.12933554167534794+1.9368822160220287e-19j),(-2.969871274240128e-17-6.725634245832448e-18j)
-2.0606060606060606j,0.3939393939393939,0.0,4.689595706067757e-16,(0.1280630962845947-4.595645506233436e-18j),(-9.023461393019552e-17+1.8603437460592327e-17j)
-2.090909090909091j,0.3939393939393939,0.0,3.8579264892833465e-16,(0.12681551918242234+1.5552041412591608e-18j),(-6.179577919158498e-17-4.136246177151542e-17j)
-2.121212121212121j,0.3939393939393939,0.0,3.1805376444612426e-16,(0.125592082792647-4.799786345001771e-19j),(-1.9028897482366142e-17-1.48115418968608e-17j)
-2.1515151515151514j,0.3939393939393939,0.0,2.627571500455025e-16,(0.12439208800706203+2.8984328478680184e-18j),(6.683227381239725e-18-2.1745956736089258e-17j)
-2.1818181818181817j,0.3939393939393939,0.0,2.1751839123398174e-16,(0.12321486278215031+3.0052631253796838e-18j),(9.277801465032965e-17-2.1192297113574794e-18j)
-2.2121212121212124j,0.3939393939393939,0.0,1.8042870478042803e-16,(0.12205976081978172+1.7212608107746846e-18j),(1.3714255539519545e-16-1.500677164800849e-17j)
-2.2424242424242427j,0.3939393939393939,0.0,1.499563342218647e-16,(0.1209261603259718-2.4812468498413194e-19j),(1.8960545320827617e-16-1.5526188215388735e-17j)
-2.272727272727273j,0.3939393939393939,0.0,1.2486926058338675e-16,(0.11981346284223142-4.823923010806214e-18j),(-1.3204132352112772e-16-1.648430712950323e-17j)
-2.303030303030303j,0.3939393939393939,0.0,1.0417423832372501e-16,(0.11872109214448064+9.53677687873127e-18j),(-3.616627461668352e-17+4.0325082593654015e-18j)
-2.3333333333333335j,0.3939393939393939,0.0,8.706875897410389e-17,(0.11764849320491791+2.4229387363843355e-18j),(2.6769967480597795e-17+5.236310106165262e-18j)
-2.3636363636363638j,0.3939393939393939,0.0,7.290297372908638e-17,(0.11659513121258194+3.867298521319024e-18j),(7.7463042571623e-18+1.6690643548391716e-17j)
-2.393939393939394j,0.3939393939393939,0.0,6.114953081847404e-17,(0.11556049064869903-4.63313137338999e-18j),(-6.372785397061698e-17+2.223451303745416e-17j)
-2.4242424242424243j,0.3939393939393939,0.0,5.137959910858687e-17,(0.11454407441319572+3.665136049887022e-18j),(5.095590000860207e-17+6.70721744104568e-19j)
-2.4545454545454546j,0.3939393939393939,0.0,4.3243722845851975e-17,(0.1135454029990266-5.250776446879862e-19j),(5.1692021579919276e-17-1.7826808491271557e-17j)
-2.484848484848485j,0.3939393939393939,0.0,3.645657024264303e-17,(0.11256401371125321-3.2383080969019657e-19j),(-5.79206145228717e-17+3.5630507594402265e-18j)
-2.515151515151515j,0.3939393939393939,0.0,3.078469950437119e-17,(0.11159945992799511-4.134488015603972e-18j),(1.124111559230583e-16+3.0178950824767804e-17j)
-2.5454545454545454j,0.3939393939393939,0.0,2.6036751259194864e-17,(0.11065131040061507-8.137899169624641e-19j),(-2.2088141561656804e-17+1.5260017608748525e-18j)
-2.5757575757575757j,0.3939393939393939,0.0,2.205556866932795e-17,(0.10971914859069508-2.6336496101365684e-19j),(-3.263290512937794e-16+2.174221308082562e-18j)
-2.606060606060606j,0.3939393939393939,0.0,1.8711842347454664e-17,(0.10880257204151245-7.177812353217503e-18j),(6.465633303937632e-17+1.6402966065058452e-17j)
-2.6363636363636362j,0.3939393939393939,0.0,1.5898977390184254e-17,(0.1079011917819127-3.612402075485125e-18j),(-2.4727733827905544e-17-1.4979708781876945e-18j)
-2.666666666666667j,0.3939393939393939,0.0,1.3528947380859967e-17,(0.10701463176061556-9.046223217956093e-18j),(1.4966920107390724e-18-3.785242058291667e-18j)
-2.6969696969696972j,0.3939393939393939,0.0,1.1528940386489881e-17,(0.10614252830912525-1.7909317662536567e-18j),(-2.6920177561640436e-17-2.9760277976479372e-18j)
-2.7272727272727275j,0.3939393939393939,0.0,9.838613111030067e-18,(0.10528452963154254+6.91209611381007e-18j),(-6.693872523797989e-17+1.0614727589588122e-17j)
-2.757575757575758j,0.3939393939393939,0.0,8.407876644502913e-18,(0.1044402953197075+2.747680365470138e-18j),(3.034293574083184e-17+1.8199014774066986e-17j)
-2.787878787878788j,0.3939393939393939,0.0,7.195084390957169e-18,(0.10360949589218016+3.0798855118456085e-19j),(1.0889134963910671e-16-1.8919328391907684e-17j)
-2.8181818181818183j,0.3939393939393939,0.0,6.165554718290678e-18,(0.10279181235569236-4.861601049121938e-18j),(6.529061973824187e-18+1.36009478216577e-17j)
-2.8484848484848486j,0.3939393939393939,0.0,5.290355688137689e-18,(0.10198693578779557+1.0944500583078941e-17j),(-1.084937022257335e-16+1.640082460136213e-17j)
-2.878787878787879j,0.3939393939393939,0.0,4.545314448969667e-18,(0.10119456693947651-3.535221485270471e-18j),(-4.140985266570415e-17-8.112863865682788e-18j)
-2.909090909090909j,0.3939393939393939,0.0,3.910207763676726e-18,(0.10041441585664238+1.5348521605792331e-18j),(-7.076890890720423e-18+3.057445553017914e-17j)
-2.9393939393939394j,0.3939393939393939,0.0,3.368084724178809e-18,(0.09964620151942451-4.579504354919443e-18j),(-5.524716706778342e-17+1.693076473178163e-17j)
-2.9696969696969697j,0.3939393939393939,0.0,2.9047192420296355e-18,(0.0988896514983014+7.35558071039829e-19j),(2.61860047327252e-17-8.534854514379485e-18j)
-3j,0.3939393939393939,0.0,2.508155455108573e-18,(0.09814450162614548-3.445250468948744e-18j),(4.61297130195494e-17-2.884880640650119e-17j)
-0j,0.42424242424242425,0.0,0.9999999999999991,(0.503298989745016-2.4851946672441172e-18j),(-1.3477384745735508e-16+1.3877787807814457e-17j)
-0.030303030303030304j,0.42424242424242425,0.0,0.002693843560007039,(0.45026432167660513+7.080136647861883e-18j),(-3.3426778834851675e-16+5.2014599224992075e-17j)
-0.06060606060606061j,0.42424242424242425,0.0,0.0004110765858543907,(0.4282838647567421-1.3039595766947123e-17j),(-2.2172217653970304e-16+1.2868971567634585e-17j)
-0.09090909090909091j,0.42424242424242425,0.0,0.0001061826398574749,(0.4103541928841647+3.884704854345035e-18j),(6.208698166768124e-16-2.1038180827428685e-18j)
-0.12121212121212122j,0.42424242424242425,0.0,3.457758020814488e-05,(0.39490980473405235+6.686398676286642e-19j),(1.966693639447544e-16+2.5713405649578397e-17j)
-0.15151515151515152j,0.42424242424242425,0.0,1.2945308273404351e-05,(0.3812393446158905-4.288097678029995e-18j),(4.70455714297921e-16+1.4063129204585538e-18j)
-0.18181818181818182j,0.42424242424242425,0.0,5.339812489237313e-06,(0.3689278229948176+1.1815903646224964e-17j),(-3.6981303132603715e-16+2.828291318229882e-17j)
-0.21212121212121213j,0.42424242424242425,0.0,2.3694599945488954e-06,(0.3577043128558545-2.6254203926356378e-17j),(2.918418353513761e-17-6.889222783458215e-17j)
-0.24242424242424243j,0.42424242424242425,0.0,1.1140713162268087e-06,(0.3473791313691471+5.260481471913005e-18j),(-4.130854974908147e-16-1.4416131426124687e-17j)
-0.2727272727272727j,0.42424242424242425,0.0,5.493170979102658e-07,(0.3378127894735028+2.5879605156396813e-17j),(3.2616007924348293e-16+2.6119195125690653e-17j)
-0.30303030303030304j,0.42424242424242425,0.0,2.819233718423629e-07,(0.32889886201101187+3.037007939552796e-18j),(-7.339743875644515e-16+2.0501855891704602e-17j)
-0.33333333333333337j,0.42424242424242425,0.0,1.49757928339361e-07,(0.3205537815794131-1.1757108501314702e-18j),(8.992550112222118e-16-3.2783322842863705e-17j)
-0.36363636363636365j,0.42424242424242425,0.0,8.197789489003598e-08,(0.3127103941870687+7.360363241227629e-18j),(-6.963731260987745e-16-2.4364416461892042e-17j)
-0.3939393939393939j,0.42424242424242425,0.0,4.608238086764945e-08,(0.3053136996165072-8.222100519404539e-19j),(4.466914006394159e-16+6.649718612180942e-17j)
-0.42424242424242425j,0.42424242424242425,0.0,2.652587079840922e-08,(0.2983179291716719-8.200536368352917e-18j),(-5.623868896767349e-17-5.089105668507802e-17j)
-0.4545454545454546j,0.42424242424242425,0.0,1.559835848491303e-08,(0.29168447799958813-1.501145951360252e-18j),(3.586703063892439e-16-2.9305574522771185e-17j)
-0.48484848484848486j,0.42424242424242425,0.0,9.351994110448452e-09,(0.2853804033497386+4.233704886890555e-18j),(1.0111369673094817e-15+8.043453001445862e-17j)
-0.5151515151515151j,0.42424242424242425,0.0,5.707102926778605e-09,(0.27937730915509873+4.2269087164517535e-18j),(-1.0838818085725407e-16-4.8283920369442644e-17j)
-0.5454545454545454j,0.42424242424242425,0.0,3.5398592683822263e-09,(0.27365050128564244+1.8131594287843856e-18j),(-6.083961299945286e-16-6.669639301202549e-17j)
-0.5757575757575758j,0.42424242424242425,0.0,2.228798714115166e-09,(0.2681783367916067+1.318388161043039e-19j),(3.0831121019895097e-16+2.5346895075882182e-17j)
-0.6060606060606061j,0.42424242424242425,0.0,1.4229648540461822e-09,(0.2629417149727154-1.5858708470915074e-18j),(-1.121849364185842e-16+2.1526811739915517e-17j)
-0.6363636363636364j,0.42424242424242425,0.0,9.203148538676502e-10,(0.2579236739802799+9.710018329927733e-19j),(-6.231375024050742e-16-9.965276317721643e-19j)
-0.6666666666666667j,0.42424242424242425,0.0,6.024561857640546e-10,(0.2531090671914266+3.0494663840083554e-18j),(1.592514793760411e-16+1.3739779070605243e-17j)
-0.696969696969697j,0.42424242424242425,0.0,3.988679983797663e-10,(0.24848430074120087+5.623106888864046e-18j),(1.9078257349538572e-16+5.311126496927659e-17j)
-0.7272727272727273j,0.42424242424242425,0.0,2.6690067670093143e-10,(0.24403711854434315+3.6316193300544785e-18j),(-9.885140945058457e-18-4.4368521404356846e-17j)
-0.7575757575757576j,0.42424242424242425,0.0,1.803924294058563e-10,(0.23975642462359112+4.937655887577446e-18j),(1.316007614391701e-16-3.056951921572012e-17j)
-0.7878787878787878j,0.42424242424242425,0.0,1.2308123510418053e-10,(0.2356321350569087-4.516366974554528e-19j),(-6.228563443274285e-16+1.3653409974852606e-17j)
-0.8181818181818182j,0.42424242424242425,0.0,8.473232121044045e-11,(0.23165505366960662-2.450537367510192e-18j),(-2.873834300078623e-16-6.494579247926634e-18j)
-0.8484848484848485j,0.42424242424242425,0.0,5.882855698229485e-11,(0.2278167669331018+5.0057367323531766e-18j),(4.348893736065391e-16+2.684748626701444e-17j)
-0.8787878787878788j,0.42424242424242425,0.0,4.117410878343828e-11,(0.22410955452818812-2.0448976280319626e-19j),(-1.5532087382634395e-16+1.7843734746593056e-17j)
-0.9090909090909092j,0.42424242424242425,0.0,2.9039372427130274e-11,(0.22052631278199095+1.1202108865372169e-17j),(1.5586166648235546e-17+1.6053278163607677e-17j)
-0.9393939393939394j,0.42424242424242425,0.0,2.06310178564374e-11,(0.21706048876046044+2.326884871508708e-18j),(3.006630961760913e-17+5.465027473869314e-17j)
-0.9696969696969697j,0.42424242424242425,0.0,1.4759775974210055e-11,(0.21370602323906976+4.989266915513867e-18j),(-4.504274787567956e-17-2.440984590811455e-18j)
-1j,0.42424242424242425,0.0,1.0629931240602403e-11,(0.2104573011166948-1.9485375807532544e-18j),(-5.641942223663074e-17+6.814651653849015e-18j)
-1.0303030303030303j,0.42424242424242425,0.0,7.704565685315013e-12,(0.20730910810590494+2.4949943407771975e-18j),(1.577392500700769e-16-4.769341239489096e-17j)
-1.0606060606060606j,0.42424242424242425,0.0,5.618455235276335e-12,(0.2042565927446-1.5407868355473185e-19j),(9.216722003465644e-17+4.267288973623216e-17j)
-1.0909090909090908j,0.42424242424242425,0.0,4.121246197368986e-12,(0.20129523294237606-3.749917339772417e-20j),(1.7549683885528011e-16-3.417287501437166e-17j)
-1.1212121212121213j,0.42424242424242425,0.0,3.040058449967194e-12,(0.19842080640988885+2.5639897216321824e-18j),(-1.0663758636649106e-16-3.8119953967226384e-17j)
-1.1515151515151516j,0.42424242424242425,0.0,2.254666597678746e-12,(0.19562936442833645-1.0449627554525987e-17j),(-3.537933175674698e-16-3.9961641299670985e-17j)
-1.1818181818181819j,0.42424242424242425,0.0,1.6808961579421414e-12,(0.19291720850432167+4.9796607679098405e-18j),(3.7234025948534883e-16+1.2429007423676e-17j)
-1.2121212121212122j,0.42424242424242425,0.0,1.2594301234684225e-12,(0.19028086952747839-7.191838633912993e-19j),(2.6070708848903903e-16+2.3412929094560722e-17j)
-1.2424242424242424j,0.42424242424242425,0.0,9.482072943929903e-13,(0.18771708910728163-1.131899330469597e-17j),(-3.0747540930781e-16+1.646056196354463e-17j)
-1.2727272727272727j,0.42424242424242425,0.0,7.172233469416832e-13,(0.18522280281422424+2.8276811101946926e-18j),(-2.8446103084616095e-16+8.104875460278012e-18j)
-1.303030303030303j,0.42424242424242425,0.0,5.449510436476495e-13,(0.18279512509097526+1.0627311690540386e-17j),(6.430244130784365e-17-1.6190497782273445e-17j)
-1.3333333333333335j,0.42424242424242425,0.0,4.1585924514020685e-13,(0.1804313356327963-6.556305669641554e-19j),(3.893490010213263e-16-9.883626857667876e-19j)
-1.3636363636363638j,0.42424242424242425,0.0,3.1868265513384137e-13,(0.17812886706463357-4.491036758554009e-18j),(2.1058135086176897e-17-4.014955559374024e-17j)
-1.393939393939394j,0.42424242424242425,0.0,2.452078402386397e-13,(0.17588529376603979-2.194422864363423e-18j),(-6.850033908313664e-17-1.1423236587139274e-17j)
-1.4242424242424243j,0.42424242424242425,0.0,1.8941651332774856e-13,(0.17369832171497754-6.667669381437444e-18j),(-1.3769278785497924e-16-2.3782573380344877e-18j)
-1.4545454545454546j,0.42424242424242425,0.0,1.4687754584342845e-13,(0.17156577923857824+6.709779443723308e-18j),(3.5952328335170795e-16-3.902074429176512e-17j)
-1.4848484848484849j,0.42424242424242425,0.0,1.1431315430759337e-13,(0.16948560857321915-2.112385694966085e-18j),(2.9896466677198554e-16-4.69707543458694e-18j)
-1.5151515151515151j,0.42424242424242425,0.0,8.92877416422339e-14,(0.16745585814865693-4.612423407548003e-19j),(-4.0550724609428256e-16-3.3222954390848738e-18j)
-1.5454545454545454j,0.42424242424242425,0.0,6.998358366810465e-14,(0.1654746755214067-6.947645853065833e-18j),(2.705980800689403e-16+2.3917645051302932e-17j)
-1.5757575757575757j,0.42424242424242425,0.0,5.5038329435351314e-14,(0.16354030089164273+6.066039778911307e-19j),(1.8121220375456619e-16-3.550771359256045e-17j)
-1.6060606060606062j,0.42424242424242425,0.0,4.342672244287985e-14,(0.16165106114564642+1.9335855454281472e-19j),(1.551979278383627e-17+7.60280444086398e-18j)
-1.6363636363636365j,0.42424242424242425,0.0,3.4374112771502823e-14,(0.1598053643726116-9.683568463209711e-18j),(-5.751595610260528e-16+1.0703477334434514e-17j)
-1.6666666666666667j,0.42424242424242425,0.0,2.7292934200753446e-14,(0.15800169481040185-7.165914242532774e-20j),(4.68287435647779e-17-3.308912187054933e-17j)
-1.696969696969697j,0.42424242424242425,0.0,2.1735845961410717e-14,(0.15623860817999352-3.385944817559602e-20j),(-5.868521529774978e-16-8.783650080574817e-18j)
-1.7272727272727273j,0.42424242424242425,0.0,1.736102303165028e-14,(0.15451472737270525-8.139887418725117e-19j),(-6.861847727615782e-16-3.0068205166060876e-18j)
-1.7575757575757576j,0.42424242424242425,0.0,1.3906340139164014e-14,(0.15282873845826467-3.554307199931726e-18j),(5.807206228441573e-17+3.819477994238091e-18j)
-1.7878787878787878j,0.42424242424242425,0.0,1.117009464834554e-14,(0.15117938698506442-2.58522632373552e-18j),(-3.5362449688240286e-16-4.770234864908205e-17j)
-1.8181818181818183j,0.42424242424242425,0.0,8.996556993586e-15,(0.14956547454702146-4.3361166640538015e-19j),(1.485568994166158e-16+2.4679187525722627e-17j)
-1.8484848484848486j,0.42424242424242425,0.0,7.265098918937765e-15,(0.1479858555940333+6.040768690500124e-19j),(8.342285105830775e-17+4.285816731240669e-17j)
-1.878787878787879j,0.42424242424242425,0.0,5.881984010222482e-15,(0.14643943446537397+1.0166897971943503e-18j),(1.386379630983099e-17+1.8526506984190416e-18j)
-1.9090909090909092j,0.42424242424242425,0.0,4.774146716189399e-15,(0.14492516262737604-2.8284496230060965e-19j),(-4.785393904898403e-16+2.2332039077833592e-17j)
