E,var
(-9.607302445310347-12.607578657103495j),0.01819305507415139
(-9.587416639257873-12.607255505490816j),0.006002124881572652
(-9.605646100443776-12.618342813981714j),-0.010382178745243118
(-9.61063642450571-12.615992276405958j),0.011912412354188434
(-9.59153557051762-12.618347687964675j),-0.020704146979590454
(-9.606529335420525-12.59564835781178j),0.00538446603849297
(-9.597420210623195-12.596184604823282j),-0.013416194170144448
(-9.614493563922013-12.610064235937045j),-0.0010361681600913348
(-9.60451190800566-12.597452313598719j),0.020748763615257206
(-9.591591320573723-12.616405985525402j),0.01628583644618799
(-9.611142610979961-12.61732654549505j),-0.01586347490952932
(-9.609147941873076-12.620582659853508j),0.010664123989451062
(-9.615813847023725-12.605922109057117j),0.006069172700657122
(-9.600051773339228-12.61476790494746j),0.0067692751007019155
(-9.623490595706341-12.61040107769761j),0.015335471593951456
(-9.60752903843446-12.615304225771913j),-0.003543251911906964
(-9.61007584710632-12.611039016072228j),0.007498210586384229
(-9.595102579593396-12.619613097319226j),-0.0084682880075247
(-9.608497223122232-12.611330482033685j),-0.012209181940308088
(-9.601491633363864-12.60813657429834j),-0.007182141012875158
(-9.608207460224182-12.605928699040515j),0.012269879974539998
(-9.601633851289199-12.606378871996153j),-0.022417623008228773
(-9.604303889480324-12.611703210721405j),-0.008404012753067217
(-9.601689492180798-12.609668461557481j),0.01905791386538643
(-9.60544127765377-12.611314096524792j),-0.002051623009250877
(-9.605689910582566-12.608142706389778j),-0.0003860957772010424
(-9.602167254222488-12.623270514099255j),-0.0015435633265519573
(-9.594974641963839-12.619957504207054j),-0.016429248713715573
(-9.595253151382146-12.609476153378472j),-0.012681335860326909
(-9.633425441425993-12.610083723392858j),0.006396822824695748
(-9.61816627523264-12.609906580385834j),0.01132032202721734
(-9.604692689015309-12.602947059220723j),0.00843941198513405
(-9.604816289165313-12.613838036181013j),-0.011150821192014096
(-9.608731811420103-12.587134769324447j),0.03180824351491967
(-9.5884644938873-12.615210156725585j),-0.0027404358282238275
(-9.589055927047825-12.619451139191543j),0.028773298997546836
(-9.60483733284568-12.607817864907718j),0.028197626542007147
(-9.613925084191333-12.608194102080649j),-0.0431231519248623
(-9.611266595975886-12.596468716224287j),0.011482981490697089
(-9.608613168073639-12.599999676084902j),-0.008214491055320022
(-9.595002290130285-12.595298988079096j),0.0030295800437871757
(-9.595561792085578-12.614870766222694j),0.007055836893945369
(-9.595271145822673-12.609536896007606j),0.005708168979473222
(-9.598189838968427-12.61009446747961j),-0.010986531811584297
(-9.59468951860221-12.606042954479479j),-0.00023934511649792786
(-9.59676171451192-12.602951394830114j),0.012239599590804305
(-9.613706301185587-12.608145289498799j),0.018102800537977123
(-9.590570018822921-12.62630702932915j),0.006447118791550381
(-9.602767427924517-12.62164120517705j),0.029627311112164535
(-9.61615338405947-12.608234460270873j),0.013546122764873799
(-9.60872922183166-12.600866949710387j),0.0022794242378705483
(-9.59522353430315-12.602990158243765j),0.0013752728183200294
(-9.604325467069653-12.605745356102043j),-0.0013197855011467723
(-9.603975709967225-12.597742003624433j),-0.000680107374140309
(-9.60663536925405-12.585158540506642j),-0.0035832173518635666
(-9.607353571305223-12.606816144018195j),0.015139268627261943
(-9.60683039078829-12.617606569305277j),0.015748161366775638
(-9.620963782691932-12.5998666171264j),-0.0010443615774560174
(-9.604487647169588-12.600043439868712j),-0.004250812990262277
(-9.604475308604997-12.607364394706865j),0.0016524853884248617
(-9.605756374330255-12.603868578715078j),0.001549052231262572
(-9.612099627343277-12.599319256788272j),0.014446042565606736
(-9.602608233668546-12.601248945388425j),-0.009684294852447133
(-9.591917293293218-12.598222422520937j),0.02235674095864023
(-9.607689798705518-12.606722130143757j),-0.011209277351993148
(-9.606654696518852-12.596610509004499j),0.003375834707477163
(-9.598952608006227-12.588181042873105j),0.004488795984148705
(-9.60963528949687-12.601849902129878j),0.017057651641339686
(-9.596991215232778-12.606415734719597j),-0.006843894648186379
(-9.60175863816533-12.615160103934032j),-0.0017471521527513217
(-9.603117340922234-12.61691541998013j),0.011022886182347393
(-9.593221218232081-12.606320467524535j),-0.027303287852134872
(-9.606686066963842-12.600024352418094j),-0.0010642575569278728
(-9.596505267191871-12.610819549763493j),0.003025264197113695
(-9.605212669385804-12.593952050214993j),0.005453934817002471
(-9.592278673528762-12.604784244819387j),0.009446111154537513
(-9.577787182007294-12.619015724850806j),-0.013975933620642648
(-9.602306429175103-12.614925194794813j),-0.019490417520777164
(-9.608526194255163-12.6040250465686j),0.019371029286639713
(-9.606959440535405-12.607808048518983j),0.011719895236533303
(-9.582373680747075-12.600173316424593j),0.005049481704818823
(-9.606885764161415-12.604615158192624j),-0.020496883789623176
(-9.61742017682152-12.605232536934034j),0.002042785204467792
(-9.588465952547326-12.60656851977497j),0.018671774762972
(-9.603599258147392-12.617804539456657j),-0.02095082870767956
(-9.61260731054099-12.616043434228516j),0.00037603254184302514
(-9.607546613798151-12.608611228883944j),-0.009728223761164773
(-9.586445764003319-12.60329295675085j),0.01892256660667658
(-9.610840054777341-12.60924796286807j),-0.00960060396361736
(-9.5962179854189-12.60810812678078j),0.004735134351412239
(-9.608173440114552-12.596333692098108j),-0.009945405154496711
(-9.60348412091555-12.605758482270144j),-0.010503801588629898
(-9.620672818697507-12.596537638517338j),0.008533618168316014
(-9.594657474372882-12.609418013981518j),-0.0033029264879158087
(-9.601435377247268-12.599712101829114j),0.004784765241174862
(-9.62020982653754-12.595037488482314j),-0.0068954104028920125
(-9.592708123809864-12.604431234164531j),-0.00559704874642251
(-9.601535541843853-12.589083998438268j),0.017194982345774264
(-9.597108470518462-12.614810242655027j),-0.004140259375437908
(-9.600346297312246-12.594618381581125j),0.000888348445904458
(-9.604994638502907-12.620522846609045j),0.0077166534339465805
(-9.595954337764274-12.608487529672196j),-0.01915229538183717
(-9.599114626494456-12.608084710684375j),0.013923448533253644
(-9.587028653958347-12.616150430363444j),0.012578130750619544
(-9.602148278306828-12.617916457870413j),0.012122540464393039
(-9.598021434217246-12.619034729447145j),-0.001437792388460348
(-9.596038083457456-12.59681474205135j),0.014333584174545692
(-9.624890472629405-12.610186234457306j),0.00717779412772937
(-9.605247951731448-12.618014383553453j),0.005458770352158393
(-9.617993143590567-12.615484248269913j),0.0025096970336227916
(-9.600312940390836-12.605626350566514j),0.003449705547694748
(-9.607529109353912-12.605973537679077j),-0.0031956508779797236
(-9.595200882477638-12.622731364586967j),-0.004335492638369761
(-9.61932130801852-12.620704906255105j),0.0007978755158049691
(-9.603268085818844-12.593159767758017j),0.009280015605049307
(-9.597805316839292-12.587752936576885j),0.0012472577606825917
(-9.60272805307529-12.607399901210378j),-0.004352973926029696
(-9.606526237118791-12.611926520335587j),-0.011983105743564601
(-9.591153748758668-12.619464574360256j),0.016436442193567234
(-9.604979714827849-12.613875563331517j),0.003785380353826263
(-9.627708557323244-12.61485628209867j),-0.014214924252537493
(-9.601852315247994-12.611987718914124j),0.0024230791248800276
(-9.612353588201119-12.599336356890197j),0.017550904540615964
(-9.596166126489754-12.613858064084095j),-0.004222401521292882
(-9.597274850676236-12.600218706311862j),-0.030776542781082418
(-9.604838320200988-12.61631626851037j),0.009762204344355492
(-9.600548498072952-12.610082017579765j),0.0072027482736605935
(-9.612709548064217-12.607575606727355j),-0.006135756609864984
(-9.603005989819676-12.596527544008088j),-0.013721621643048548
(-9.605012683957094-12.627868718858176j),-0.004632154357588141
(-9.602106216675628-12.623011383511988j),0.007983050227309944
(-9.598401266418374-12.615100202969058j),-0.008112586098878268
(-9.60646968119215-12.603227143446178j),0.00855120019482483
(-9.60609348862499-12.60799689362111j),0.014880584433579239
(-9.615236002733642-12.604835209299605j),-0.0020770815689455423
(-9.584006111923504-12.609052383649397j),0.0012768815692006394
(-9.611054312555043-12.606726942096103j),-0.014692936167090382
(-9.601598612559494-12.590557768649631j),0.009311568172396138
(-9.603912574627474-12.596478101613133j),-0.006609106262657412
(-9.607279557992607-12.615286614662878j),0.0015936031092393483
(-9.593604897476911-12.598397349882692j),0.002951193566108006
(-9.610972388294446-12.62608876870434j),0.0031746690175026063
(-9.601568143561847-12.610994364381867j),-0.000423460690815625
(-9.614852640021704-12.610349489475317j),-0.00852195838732514
(-9.60621246719784-12.611482684774781j),-0.004144479591533336
(-9.608480986674222-12.604253632302479j),-0.006462545011023242
(-9.599907695452181-12.612276150291915j),-0.005945745800435332
(-9.593931046705363-12.62671426963493j),-0.0038455758162849667
(-9.595484438873367-12.608469250385664j),0.019013386775013047
(-9.598028735819824-12.622120066022708j),-0.015369267377003497
(-9.58800592125617-12.619932495617173j),0.012500879858057558
(-9.603068842661692-12.61350037318791j),0.003306937078878577
(-9.59903452169007-12.60857957303237j),0.0065588803787793235
(-9.603231851765987-12.619803817569244j),0.003383351316655885
(-9.61281104789438-12.612394694875501j),-0.00704124882408797
(-9.585975638430716-12.585257321799581j),-0.0005114786194309227
(-9.597833233002461-12.611405273961344j),0.0016793934633582582
(-9.59326047136711-12.608271682845773j),-0.004696502478172952
(-9.604845057248811-12.58449772068436j),-0.016305526680583618
(-9.62583024368925-12.59915354212215j),0.002927878106236997
(-9.592657780062309-12.617328370886417j),-0.006812363140774041
(-9.599416007835108-12.616723987538698j),0.01955266625135473
(-9.57921536320357-12.597203556575932j),-0.0014949009769802543
(-9.601394244973239-12.604511042091143j),0.006253988573981977
(-9.607643533150219-12.595226328373895j),0.01781408210974715
(-9.595354383631427-12.593871317762723j),-0.00021684965965265392
(-9.62322732811898-12.610457591323874j),0.016862496628686496
(-9.600835277549018-12.604697337233146j),0.005688170642061986
(-9.605155794787041-12.62060293523331j),0.00822055995892845
(-9.609069463305802-12.600502174180686j),0.0017103003134628751
(-9.597978959085243-12.606619613716772j),-0.008867753830538316
(-9.605693728593709-12.611553909567354j),0.008770130284462524
(-9.609988054463361-12.616902355190721j),-0.0020650902867360957
(-9.607191025904696-12.585209278298464j),0.01327177935478412
(-9.616154002809376-12.602143513909205j),0.010541456026566092
(-9.604525114422776-12.61204214325839j),-0.0004410199465758249
(-9.596184591412138-12.608402546985477j),-0.012165067817378142
(-9.600228739679155-12.605132632681388j),0.014005824662745683
(-9.606980912177992-12.615989765945661j),-0.014426399919998962
(-9.599731083999007-12.606412857374254j),0.018018753570579013
(-9.59575504390201-12.603898436027343j),0.006616676072258629
(-9.597606083188191-12.59351095255841j),-0.0025406141399056223
(-9.586514649018815-12.615349996543609j),0.01808272062826534
(-9.601862081828322-12.606661081704633j),0.018369144679237278
(-9.598522735958154-12.608290932847561j),-0.00047897191258054284
(-9.605716210725692-12.610624966531823j),0.009607572589365938
(-9.582988327658063-12.614182245639602j),-0.003968638411091011
(-9.598262299329788-12.612848857658532j),0.00970600473933998
(-9.597428831158117-12.622815082111336j),-0.01588974088944917
(-9.60944921248748-12.602127747848927j),0.005819060429828712
(-9.596831736021787-12.61987232027757j),-0.000345145611744906
(-9.599051173068835-12.592908067274015j),0.009807558525450429
(-9.598011176585759-12.593583213573138j),-0.0015930182023404474
(-9.611156008567553-12.611469361129544j),0.007112440628532113
(-9.606688176316215-12.613651985845825j),0.008633449797005123
(-9.603855160754161-12.613263768631418j),-0.008431381074507
(-9.597322492796032-12.606100217114436j),-0.0019543289106914627
(-9.57640881322087-12.584956933444966j),0.002067614663860785
(-9.604196496067347-12.6066231888539j),-0.008631821999864361
(-9.597754241076911-12.605983782956853j),0.010253454482596323
(-9.602138199758347-12.606254749178868j),0.007671023216686993
(-9.59636868738597-12.593653437553428j),-0.008900029047164288
(-9.60301540507425-12.60462735818392j),0.015256627970225216
(-9.60225053524141-12.61708335967191j),0.03190930863899083
(-9.60779133946979-12.615308214339553j),0.006352387543971969
(-9.611284164555398-12.613137072038963j),0.02065265809764041
(-9.594651908907759-12.605343466491217j),-0.0017950168561676203
(-9.594594876925841-12.604404933395454j),-0.002941596312863357
(-9.597070861557173-12.606706309425679j),-0.016957181342992126
(-9.59674714457867-12.605075723183319j),-0.0008569430435222279
(-9.603345096771992-12.611011180992012j),-0.0036646878230089533
(-9.603886777625151-12.57264695588722j),0.005295537109260197
(-9.609212825581727-12.599252493804755j),0.009056569699260485
(-9.615484286556699-12.602143616337347j),-0.00804241568895503
(-9.593405526218396-12.60376533530732j),-0.013505542098074322
(-9.607490537690357-12.609676975030194j),0.006137887462799311
(-9.593592554365939-12.598830329449646j),0.0034986141634291584
(-9.611459297791754-12.607782976983655j),-0.0007046335671040492
(-9.600645896942035-12.61323276592371j),-0.010593532487016924
(-9.59031463889265-12.610389135905834j),0.003645239213638105
(-9.614942595964523-12.611941796405134j),0.008938972334536152
(-9.603836744185758-12.607559833145007j),-0.014320531542751265
(-9.610953164274143-12.608677836970648j),0.0032595189284265074
(-9.602847874697822-12.611813896493954j),-0.0022488730776949128
(-9.607603062923907-12.60584394662601j),-0.003098120721829904
(-9.603290143126147-12.607495338096218j),0.012212407723961318
(-9.59278397615663-12.616100897407183j),0.011623583360096924
(-9.590405469253108-12.613287486585568j),0.0028395501156307456
(-9.607124019978004-12.60636628039805j),0.003075726775059755
(-9.604575532367182-12.603381054258364j),-0.004353401347110151
(-9.607634242006904-12.608270047971486j),-0.0015996891563717659
(-9.594122289535814-12.613481830987727j),0.0034125953364260954
(-9.592502567209205-12.612145736349369j),0.008845313474500203
(-9.603195520049205-12.604406493482374j),-0.009319014909563644
(-9.60881978972236-12.601740867303947j),-0.0034956315434370145
