E,z,var
(-9.779160148288257-12.529773691478182j),(-9.779160148288257-12.529773691478182j),0.00896064325492025
(-9.779075430133144-12.530982554547798j),(-9.779075430133144-12.530982554547798j),0.00026100186233807537
(-9.779951025535844-12.52964712360839j),(-9.779951025535844-12.52964712360839j),-0.008302611493111126
(-9.78224042786676-12.530469399055239j),(-9.78224042786676-12.530469399055239j),-0.003720729612796601
(-9.778581737414294-12.531291945256553j),(-9.778581737414294-12.531291945256553j),-0.006413795991968238
(-9.780345208453456-12.529964516814776j),(-9.780345208453456-12.529964516814776j),-0.008494695277934602
(-9.780536897240005-12.530244816747837j),(-9.780536897240005-12.530244816747837j),0.009520149251801602
(-9.78174988481284-12.530697897590324j),(-9.78174988481284-12.530697897590324j),0.02567506490722266
(-9.781111891591525-12.530907228744011j),(-9.781111891591525-12.530907228744011j),0.006231721466487926
(-9.780844906020995-12.530651577007708j),(-9.780844906020995-12.530651577007708j),0.0014696983875731506
(-9.779404762552277-12.5315868179931j),(-9.779404762552277-12.5315868179931j),-0.000625498033914013
(-9.779801408434102-12.532476298743518j),(-9.779801408434102-12.532476298743518j),0.00484367132470596
(-9.77707413320414-12.53307165000866j),(-9.77707413320414-12.53307165000866j),0.004517948034443212
(-9.7795774273353-12.531777596134914j),(-9.7795774273353-12.531777596134914j),-0.014220227651338384
(-9.780151386708525-12.532385259339456j),(-9.780151386708525-12.532385259339456j),0.0029063351724434795
(-9.779755880637696-12.531717725931035j),(-9.779755880637696-12.531717725931035j),-0.016518693870748863
(-9.780710872175288-12.532090393424497j),(-9.780710872175288-12.532090393424497j),0.008395135306058264
(-9.777525946647424-12.531902239698573j),(-9.777525946647424-12.531902239698573j),0.002629054085197537
(-9.77982697323599-12.533220683517282j),(-9.77982697323599-12.533220683517282j),0.002323794778424559
(-9.779853850408553-12.53278783084815j),(-9.779853850408553-12.53278783084815j),-0.011465963601603601
(-9.779303969230954-12.532809574799506j),(-9.779303969230954-12.532809574799506j),-0.004263745035998797
(-9.776973040770356-12.531508521343651j),(-9.776973040770356-12.531508521343651j),0.0022765931168473724
(-9.779041376517501-12.532840634934015j),(-9.779041376517501-12.532840634934015j),0.008914797444583024
(-9.776968600191553-12.53225718379612j),(-9.776968600191553-12.53225718379612j),0.016773722665217997
(-9.778334945092674-12.533663042244308j),(-9.778334945092674-12.533663042244308j),-0.006089269318293656
(-9.778646325470369-12.533181119136172j),(-9.778646325470369-12.533181119136172j),0.01724095562584697
(-9.778261250460975-12.533414140901789j),(-9.778261250460975-12.533414140901789j),-0.000841392959780063
(-9.777771254097877-12.533366188341606j),(-9.777771254097877-12.533366188341606j),-0.007510290625611834
(-9.778507462251412-12.532147906163125j),(-9.778507462251412-12.532147906163125j),0.018293481707407484
(-9.77827076217676-12.533065780950983j),(-9.77827076217676-12.533065780950983j),7.735940389709737e-05
(-9.778290361073083-12.533450334350144j),(-9.778290361073083-12.533450334350144j),0.01145961046806734
(-9.775688730647092-12.534486675318309j),(-9.775688730647092-12.534486675318309j),0.02423080886232731
(-9.777313790021239-12.534179019161975j),(-9.777313790021239-12.534179019161975j),-0.0007740529578560047
(-9.775648690893567-12.53486442954467j),(-9.775648690893567-12.53486442954467j),0.016829923437554167
(-9.778019362486317-12.534741113569352j),(-9.778019362486317-12.534741113569352j),-0.008345364709725349
(-9.778471326328178-12.534657955011394j),(-9.778471326328178-12.534657955011394j),0.022345512224725486
(-9.77730921559603-12.53584580963119j),(-9.77730921559603-12.53584580963119j),0.017483433298758472
(-9.775841136890241-12.536356468337889j),(-9.775841136890241-12.536356468337889j),-0.007874387770948758
(-9.774876753923136-12.53756837984429j),(-9.774876753923136-12.53756837984429j),0.01702337311224838
(-9.775863381473059-12.536767606673362j),(-9.775863381473059-12.536767606673362j),0.012546084469444654
(-9.776995148381221-12.537422253205094j),(-9.776995148381221-12.537422253205094j),-0.013545250529425233
(-9.776616246647649-12.53736973410622j),(-9.776616246647649-12.53736973410622j),-0.01627453560875046
(-9.777520985193076-12.5372537403911j),(-9.777520985193076-12.5372537403911j),0.017280755443788084
(-9.776428206709086-12.535587769032063j),(-9.776428206709086-12.535587769032063j),0.011626108543981762
(-9.774351625251104-12.537049647530264j),(-9.774351625251104-12.537049647530264j),0.001641820152701802
(-9.775424602383005-12.536945683174554j),(-9.775424602383005-12.536945683174554j),-0.009336279067201848
(-9.776355508589472-12.536668043752368j),(-9.776355508589472-12.536668043752368j),0.005108087905799016
(-9.77645362037624-12.537087481732225j),(-9.77645362037624-12.537087481732225j),-0.0029780716167959916
(-9.777239682044359-12.536486793133147j),(-9.777239682044359-12.536486793133147j),0.013215711863550505
(-9.776396806546284-12.5374293092155j),(-9.776396806546284-12.5374293092155j),0.014047629701295025
(-9.77638740632961-12.537400684293305j),(-9.77638740632961-12.537400684293305j),0.01114012278634842
(-9.775647897597313-12.536459981433802j),(-9.775647897597313-12.536459981433802j),-0.009788408926725976
(-9.77704436997762-12.538127095086077j),(-9.77704436997762-12.538127095086077j),-0.0065845334983957995
(-9.775237652830286-12.53666129977255j),(-9.775237652830286-12.53666129977255j),0.0004214396143406846
(-9.774510077018375-12.537614534674669j),(-9.774510077018375-12.537614534674669j),0.009081605226811909
(-9.774365899539239-12.537431968069832j),(-9.774365899539239-12.537431968069832j),-0.0025205154354483827
(-9.772009031617014-12.538218817553888j),(-9.772009031617014-12.538218817553888j),-0.007315763458667868
(-9.774833822275482-12.538222887803409j),(-9.774833822275482-12.538222887803409j),0.027412058967378188
(-9.774787687328201-12.53982897693792j),(-9.774787687328201-12.53982897693792j),0.0170269739092812
(-9.774766075361939-12.53736198615467j),(-9.774766075361939-12.53736198615467j),-0.003570779412253643
(-9.775101721641013-12.53927911439115j),(-9.775101721641013-12.53927911439115j),-0.010430557907045206
(-9.773909929930632-12.53859020962521j),(-9.773909929930632-12.53859020962521j),0.005331653349284377
(-9.774645730391518-12.53869783076495j),(-9.774645730391518-12.53869783076495j),0.02371180928456949
(-9.773378610074895-12.539084972043776j),(-9.773378610074895-12.539084972043776j),-0.003953814126551454
(-9.772288083194676-12.538442637311679j),(-9.772288083194676-12.538442637311679j),0.004987570776915982
(-9.773421069377754-12.539264539917141j),(-9.773421069377754-12.539264539917141j),0.022733553249183264
(-9.773703859641792-12.539911348155952j),(-9.773703859641792-12.539911348155952j),0.0016308700675605023
(-9.770973764650227-12.54078573048925j),(-9.770973764650227-12.54078573048925j),0.0031878570021139315
(-9.77203153341274-12.539897708987764j),(-9.77203153341274-12.539897708987764j),-0.0011278119475904864
(-9.771843098020485-12.539553719472533j),(-9.771843098020485-12.539553719472533j),-0.0003237967057082692
(-9.77243656359084-12.54012169808669j),(-9.77243656359084-12.54012169808669j),0.013542939144102883
(-9.770942081388498-12.541604571886799j),(-9.770942081388498-12.541604571886799j),0.00036311593870622675
(-9.770749911250862-12.540193484059499j),(-9.770749911250862-12.540193484059499j),-0.0164783730006968
(-9.771605585407592-12.540063120730718j),(-9.771605585407592-12.540063120730718j),0.002575518623281989
(-9.770904792453495-12.539909578295708j),(-9.770904792453495-12.539909578295708j),0.008143507236068685
(-9.770825610431757-12.540623293648519j),(-9.770825610431757-12.540623293648519j),0.010646503442333574
(-9.769057062099469-12.539505850246305j),(-9.769057062099469-12.539505850246305j),0.00915711399433112
(-9.769401007013721-12.540198525118058j),(-9.769401007013721-12.540198525118058j),-0.011806837853714659
(-9.768761758342075-12.542345163182452j),(-9.768761758342075-12.542345163182452j),0.007487854331174951
(-9.770604800114773-12.540941159601045j),(-9.770604800114773-12.540941159601045j),0.006114525116831124
(-9.768147674961568-12.54153969576802j),(-9.768147674961568-12.54153969576802j),-0.006694068319447185
(-9.770149888306854-12.539391849950897j),(-9.770149888306854-12.539391849950897j),0.008208367296869966
(-9.768010386713437-12.54044314800635j),(-9.768010386713437-12.54044314800635j),0.009638481339384684
(-9.768792465135977-12.540697379172537j),(-9.768792465135977-12.540697379172537j),-0.0001991221359069475
(-9.771156162152195-12.54109641463466j),(-9.771156162152195-12.54109641463466j),0.016731235773356782
(-9.769800891566252-12.541878852211928j),(-9.769800891566252-12.541878852211928j),-0.001443103572941911
(-9.766698308457144-12.54302393670039j),(-9.766698308457144-12.54302393670039j),0.012854273556755624
(-9.769000745067475-12.542104237185907j),(-9.769000745067475-12.542104237185907j),-0.012592299118278924
(-9.76803383003012-12.542378279385721j),(-9.76803383003012-12.542378279385721j),0.010845714014110958
(-9.768985806651465-12.543231636614452j),(-9.768985806651465-12.543231636614452j),0.006115149666340264
(-9.766308916476728-12.543321720265858j),(-9.766308916476728-12.543321720265858j),-0.010765615027558231
(-9.76692786992703-12.542083632203049j),(-9.76692786992703-12.542083632203049j),0.0017253301869929478
(-9.766941742002652-12.542757611356485j),(-9.766941742002652-12.542757611356485j),0.003685518057195514
(-9.76804628803081-12.543210048614618j),(-9.76804628803081-12.543210048614618j),-0.006945181348209683
(-9.764732562064857-12.543057601166774j),(-9.764732562064857-12.543057601166774j),-0.00544395856747311
(-9.766268954075677-12.54302848477611j),(-9.766268954075677-12.54302848477611j),-0.003227701232637469
(-9.763571052632877-12.544222877164433j),(-9.763571052632877-12.544222877164433j),0.01577984524389932
(-9.763037077499908-12.54602542756921j),(-9.763037077499908-12.54602542756921j),-0.00032333737505266995
(-9.763755383174251-12.54431025999394j),(-9.763755383174251-12.54431025999394j),-0.0051282347354145484
(-9.762995646235662-12.544073474906638j),(-9.762995646235662-12.544073474906638j),-0.0027075793367976253
(-9.763803731083597-12.545525075382047j),(-9.763803731083597-12.545525075382047j),-0.017114613494629883
(-9.763404009010499-12.544704109636703j),(-9.763404009010499-12.544704109636703j),0.01549092907016024
(-9.762492399837589-12.54492128900345j),(-9.762492399837589-12.54492128900345j),-0.004599301059855742
(-9.763228680877495-12.544713474289278j),(-9.763228680877495-12.544713474289278j),-0.0031707074338362595
(-9.761484717870056-12.544187268831056j),(-9.761484717870056-12.544187268831056j),0.004435498307232354
(-9.763539162787493-12.543899858472516j),(-9.763539162787493-12.543899858472516j),0.013832535140926618
(-9.763076856952013-12.5442662129894j),(-9.763076856952013-12.5442662129894j),-0.003331544311888159
(-9.763618218740357-12.546300502230663j),(-9.763618218740357-12.546300502230663j),-0.0069227056973953415
(-9.762194454215303-12.5443459628772j),(-9.762194454215303-12.5443459628772j),-0.004107552295971843
(-9.763693488859895-12.543651055735053j),(-9.763693488859895-12.543651055735053j),-0.009861858951421618
(-9.762978159019669-12.542783999536079j),(-9.762978159019669-12.542783999536079j),0.004055693563073541
(-9.764277867403917-12.544257894038905j),(-9.764277867403917-12.544257894038905j),-0.004228394443303942
(-9.763990822777581-12.542865276376643j),(-9.763990822777581-12.542865276376643j),0.005263487273004506
(-9.7639249324385-12.544251946246126j),(-9.7639249324385-12.544251946246126j),-0.0069624810696175534
(-9.763925409280226-12.54336051549197j),(-9.763925409280226-12.54336051549197j),0.017648828397625493
(-9.763017000248436-12.543388813537366j),(-9.763017000248436-12.543388813537366j),0.004831155607873717
(-9.764255893720664-12.542953097545286j),(-9.764255893720664-12.542953097545286j),0.001223982754664027
(-9.762435245301882-12.544824807838566j),(-9.762435245301882-12.544824807838566j),0.012627401792162655
(-9.762869395179017-12.544874212596374j),(-9.762869395179017-12.544874212596374j),0.01634754360868456
(-9.762273782641842-12.544571004895065j),(-9.762273782641842-12.544571004895065j),-0.004042118167985917
(-9.76116043270852-12.54546687712253j),(-9.76116043270852-12.54546687712253j),0.027785213094224968
(-9.763547468575325-12.546356527680897j),(-9.763547468575325-12.546356527680897j),0.004723660212330323
(-9.761750759843391-12.546271421432841j),(-9.761750759843391-12.546271421432841j),0.0007518901222160893
(-9.762281507284982-12.545069130416758j),(-9.762281507284982-12.545069130416758j),-0.0024343453214833565
(-9.762819406947614-12.546101377169146j),(-9.762819406947614-12.546101377169146j),0.014535816704408044
(-9.761675309193086-12.544173216058038j),(-9.761675309193086-12.544173216058038j),-0.0005631773418622107
(-9.761916427651721-12.545645878989296j),(-9.761916427651721-12.545645878989296j),0.017343068389369897
(-9.760694558935548-12.54638280503903j),(-9.760694558935548-12.54638280503903j),0.006129458993986721
(-9.760232078845569-12.546648829207166j),(-9.760232078845569-12.546648829207166j),0.011894489037198282
(-9.762237780905203-12.546847468067558j),(-9.762237780905203-12.546847468067558j),0.023262214758447152
(-9.76106590718981-12.54787228933069j),(-9.76106590718981-12.54787228933069j),0.0036717248062976588
(-9.760851110928487-12.548100668813047j),(-9.760851110928487-12.548100668813047j),-0.0005789265681284762
(-9.762583068466895-12.548141753032297j),(-9.762583068466895-12.548141753032297j),-0.013469740051974776
(-9.760795865753447-12.54732700534163j),(-9.760795865753447-12.54732700534163j),-0.009704901449679941
(-9.760310865006186-12.548641779203729j),(-9.760310865006186-12.548641779203729j),0.001114362313735401
(-9.761493775747496-12.548088705484792j),(-9.761493775747496-12.548088705484792j),0.014538567502693835
(-9.762994475700358-12.549110126899475j),(-9.762994475700358-12.549110126899475j),0.00944412978164685
(-9.76164195277388-12.54907435005589j),(-9.76164195277388-12.54907435005589j),-0.00836509711514814
(-9.761949338597676-12.548389595145387j),(-9.761949338597676-12.548389595145387j),-0.013169932312763422
(-9.76113475960468-12.548611471777797j),(-9.76113475960468-12.548611471777797j),0.0017951541271255364
(-9.759437371965435-12.545849446078588j),(-9.759437371965435-12.545849446078588j),0.01755622570939818
(-9.760952892847525-12.547860912076404j),(-9.760952892847525-12.547860912076404j),0.006358568105644468
(-9.759061495333016-12.548442163615169j),(-9.759061495333016-12.548442163615169j),0.006542958725625278
(-9.758887798016039-12.547379110707544j),(-9.758887798016039-12.547379110707544j),0.005133747855635889
(-9.758924842094004-12.547704102120347j),(-9.758924842094004-12.547704102120347j),-0.000622305422380592
(-9.758118240431434-12.5496058495663j),(-9.758118240431434-12.5496058495663j),0.018455437011535226
