E,z,var,E_Final,E_ED
(-34.493267943576406-14.195461304872685j),(-48.75-26.25j),316.75743245569686,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49167767984988-14.190131052734928j),(-48.75-26.25j),316.84595524820304,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49732285319969-14.18517520880593j),(-48.75-26.25j),317.31754770729503,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49446656656037-14.192313617214829j),(-48.75-26.25j),316.8107967929579,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49305435429658-14.19017794922901j),(-48.75-26.25j),316.9222360041055,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49688285664637-14.18972630398872j),(-48.75-26.25j),316.99708942049466,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49646637969466-14.191059638579539j),(-48.75-26.25j),317.04544344744284,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.495003955612525-14.191544788429438j),(-48.75-26.25j),317.35303266634685,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.489310461879036-14.196319314442666j),(-48.75-26.25j),316.86492976059395,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49525891298059-14.191338042848923j),(-48.75-26.25j),316.99775128205636,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49968405422353-14.185694678725413j),(-48.75-26.25j),317.006456632782,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49860064421696-14.184493898483328j),(-48.75-26.25j),316.8238742402785,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.500000181651494-14.184020042245388j),(-48.75-26.25j),317.2048153659622,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49868162786652-14.186504851840615j),(-48.75-26.25j),316.9517068219362,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50142279032881-14.185460646343207j),(-48.75-26.25j),316.76909835393883,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49752496758872-14.187224285768533j),(-48.75-26.25j),316.8653063383005,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.50085981706975-14.185204977582092j),(-48.75-26.25j),316.91665285526955,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.499788104859874-14.18308436161367j),(-48.75-26.25j),316.91291708684986,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49995187620868-14.185255654391812j),(-48.75-26.25j),317.02414862043827,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49951567699261-14.187924063451735j),(-48.75-26.25j),317.0696872129399,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49341884927126-14.192841354285616j),(-48.75-26.25j),316.95255355911115,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4954956179574-14.190635677162627j),(-48.75-26.25j),317.18434212599163,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49264482724531-14.194530784627625j),(-48.75-26.25j),317.22488159164317,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49132978256512-14.19767597619607j),(-48.75-26.25j),316.7910432170514,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4932323556478-14.19268445968919j),(-48.75-26.25j),316.84731000016114,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.496867434234694-14.188988750005903j),(-48.75-26.25j),317.04669750523027,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.494305350720246-14.192530362288323j),(-48.75-26.25j),317.08887222253816,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4908495986902-14.193722092859478j),(-48.75-26.25j),316.9664107004119,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.495576706289306-14.191382089255445j),(-48.75-26.25j),316.9915115973487,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.492696132470186-14.19396445285832j),(-48.75-26.25j),316.80444522712145,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49452275599917-14.19316203594209j),(-48.75-26.25j),316.9181658273402,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49820392064337-14.190155359087447j),(-48.75-26.25j),317.0012444315305,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49372202623384-14.194977249448932j),(-48.75-26.25j),317.0263690070244,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49452994940728-14.195736585309485j),(-48.75-26.25j),317.00784118888447,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49466486153711-14.197584356451284j),(-48.75-26.25j),316.9318547990969,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49491058935996-14.194355760617357j),(-48.75-26.25j),316.9601393298,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49508149772726-14.193427755366267j),(-48.75-26.25j),317.0163812986367,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49589361730327-14.189367069418209j),(-48.75-26.25j),316.93932659880164,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.498051688628884-14.187527899919242j),(-48.75-26.25j),316.9346916118836,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49663242603535-14.189418582756401j),(-48.75-26.25j),316.9565042292539,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.495713884206786-14.190603177435962j),(-48.75-26.25j),316.9978636320134,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49673311042144-14.19081808903258j),(-48.75-26.25j),316.87918602483813,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49835007819243-14.1878569725131j),(-48.75-26.25j),317.00786927802636,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49924317172954-14.1888263306319j),(-48.75-26.25j),317.0741450799588,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49939784092591-14.186720330903865j),(-48.75-26.25j),316.8189791535306,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49984978656674-14.187021973541686j),(-48.75-26.25j),316.95919752863523,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49554655732596-14.18927048873205j),(-48.75-26.25j),317.00045885633807,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49366634891018-14.19160159434822j),(-48.75-26.25j),317.09589718215767,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49048044939887-14.193751877002535j),(-48.75-26.25j),316.9700864179742,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4848853326173-14.197691242203526j),(-48.75-26.25j),316.9164994549679,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48342573434699-14.19765714906885j),(-48.75-26.25j),317.06250318048984,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48258987591334-14.198925281698312j),(-48.75-26.25j),317.1187148240112,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48339728024239-14.202082574376323j),(-48.75-26.25j),317.1600784933116,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4826063094703-14.204568921966397j),(-48.75-26.25j),316.93640551217084,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.485874308697184-14.202573166177677j),(-48.75-26.25j),316.9186799698457,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48994393888795-14.199383444348042j),(-48.75-26.25j),317.22322573987685,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.486097400363825-14.201910235499643j),(-48.75-26.25j),316.79852312663695,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49158981771554-14.194155664863798j),(-48.75-26.25j),317.05585416931797,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.491017406153375-14.192130047019504j),(-48.75-26.25j),316.9837676934351,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.492942775406256-14.19040576492164j),(-48.75-26.25j),316.89372374174474,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4955185489401-14.186197093538901j),(-48.75-26.25j),316.9563548123209,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49645919714172-14.184608903212848j),(-48.75-26.25j),316.83358773878984,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49893321727631-14.183048148886598j),(-48.75-26.25j),316.9577018926349,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49697545429389-14.18542645791515j),(-48.75-26.25j),316.8828723535713,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49931846122637-14.184159946269414j),(-48.75-26.25j),317.02830212762024,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.496512772996574-14.186303596326043j),(-48.75-26.25j),317.14261079325706,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4951828409106-14.18900990383028j),(-48.75-26.25j),317.08931946316716,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49424516013015-14.191813717619805j),(-48.75-26.25j),316.82213801357005,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49703253741407-14.18931001466411j),(-48.75-26.25j),317.1721175296226,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49373720714441-14.191692297970706j),(-48.75-26.25j),317.00903903139334,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.491703326563645-14.19507878117935j),(-48.75-26.25j),317.0213066969266,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4937871786898-14.194912935670875j),(-48.75-26.25j),317.0719274338002,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49272276747381-14.19632030688919j),(-48.75-26.25j),317.0605114588473,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.490371460636965-14.197898988876256j),(-48.75-26.25j),317.0765963073436,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.488291521448915-14.201403925767286j),(-48.75-26.25j),316.90537154159205,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49083609498896-14.19843003680244j),(-48.75-26.25j),317.0082672502706,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.486922306986195-14.199978319346975j),(-48.75-26.25j),317.02519340727093,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48568541069394-14.197530323440567j),(-48.75-26.25j),316.9498022046494,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.488051150204775-14.198472627073063j),(-48.75-26.25j),316.98224443675224,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49149681082592-14.19194856154103j),(-48.75-26.25j),316.9892354973067,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49101146290825-14.192796002536118j),(-48.75-26.25j),317.0545862564182,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48741197706159-14.198253777311447j),(-48.75-26.25j),316.83280500902475,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.490133045448204-14.19241565220424j),(-48.75-26.25j),316.89076178225963,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49136485623656-14.19193549884019j),(-48.75-26.25j),317.16692797381853,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.490755668746736-14.19298998585035j),(-48.75-26.25j),317.0300307227225,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.49043230784398-14.194352253512482j),(-48.75-26.25j),316.98129754798293,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48901366653759-14.195924411814131j),(-48.75-26.25j),317.14776347150746,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.487543542972276-14.199467536830966j),(-48.75-26.25j),316.9362076059518,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48750144597715-14.200619992784592j),(-48.75-26.25j),317.0862609721856,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.4879272010552-14.202095651411346j),(-48.75-26.25j),316.9196683332076,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48670125187787-14.200569887089307j),(-48.75-26.25j),317.06581838432794,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
(-34.48571886912103-14.200751775126012j),(-48.75-26.25j),317.06485367432566,(-25.237727511539003-7.37360023268222j),(-25.238749219512442-7.377384305848825j)
